               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 792,            0.034446,            0.016905,                   0,             0.81006,             0.67394,              0.7524,             0.25727,            0.050163,            0.028618,                   0,           0.0011292,           0.0011292,           0.0011292
                 793,            0.036422,            0.015365,                   0,             0.65217,             0.78947,             0.77142,             0.27481,            0.049508,            0.028383,                   0,           0.0011197,           0.0011197,           0.0011197
                 794,            0.034366,            0.017404,                   0,             0.73364,             0.73684,             0.73689,             0.26025,            0.050546,            0.029607,                   0,           0.0011103,           0.0011103,           0.0011103
                 795,            0.033022,            0.017171,                   0,             0.85167,             0.68421,             0.75868,             0.29069,            0.050334,            0.029275,                   0,           0.0011009,           0.0011009,           0.0011009
                 796,            0.033971,            0.016677,                   0,             0.82254,             0.73213,             0.79821,             0.31539,            0.050458,            0.029703,                   0,           0.0010916,           0.0010916,           0.0010916
                 797,            0.030705,             0.01454,                   0,             0.87212,             0.73684,              0.7937,             0.27213,            0.051662,            0.029888,                   0,           0.0010822,           0.0010822,           0.0010822
                 798,            0.029851,            0.015543,                   0,             0.80489,             0.68421,             0.76548,             0.28614,            0.050862,            0.032245,                   0,            0.001073,            0.001073,            0.001073
                 799,            0.034494,            0.014821,                   0,             0.76829,             0.73684,             0.77451,             0.30959,            0.048964,            0.029452,                   0,           0.0010637,           0.0010637,           0.0010637
                 800,             0.03193,            0.016087,                   0,             0.80123,             0.57895,             0.68917,             0.26545,            0.050807,             0.03202,                   0,           0.0010545,           0.0010545,           0.0010545
                 801,            0.030367,            0.016201,                   0,              0.9229,             0.73684,             0.82141,             0.31311,            0.049458,            0.031432,                   0,           0.0010454,           0.0010454,           0.0010454
                 802,            0.035845,            0.017728,                   0,             0.73684,             0.73684,             0.77218,             0.27946,            0.051677,             0.03144,                   0,           0.0010362,           0.0010362,           0.0010362
                 803,            0.032877,             0.01568,                   0,             0.77682,               0.733,             0.78174,             0.25925,            0.050825,            0.032235,                   0,           0.0010272,           0.0010272,           0.0010272
                 804,            0.030914,            0.016272,                   0,             0.80451,             0.68421,             0.75506,              0.2876,            0.048476,            0.030846,                   0,           0.0010181,           0.0010181,           0.0010181
                 805,            0.029844,              0.0155,                   0,             0.77778,             0.73684,             0.77863,             0.26958,            0.050679,             0.03266,                   0,           0.0010091,           0.0010091,           0.0010091
                 806,            0.032334,            0.015233,                   0,             0.93661,             0.77825,             0.89328,             0.30609,            0.050322,            0.030219,                   0,           0.0010002,           0.0010002,           0.0010002
                 807,            0.032467,            0.014753,                   0,             0.87302,             0.72435,             0.84229,             0.31336,            0.049968,            0.029276,                   0,          0.00099124,          0.00099124,          0.00099124
                 808,            0.033383,            0.015932,                   0,             0.84308,             0.68421,             0.79239,              0.2876,             0.05008,             0.02903,                   0,          0.00098236,          0.00098236,          0.00098236
                 809,            0.034634,            0.016205,                   0,             0.68421,             0.68421,              0.7457,              0.2633,             0.05006,            0.031228,                   0,          0.00097351,          0.00097351,          0.00097351
                 810,            0.034589,            0.016399,                   0,                 0.7,             0.73684,             0.76194,             0.27942,            0.051392,            0.030731,                   0,          0.00096471,          0.00096471,          0.00096471
                 811,            0.034332,            0.019114,                   0,                0.75,             0.78947,             0.81513,             0.27981,            0.051415,            0.031377,                   0,          0.00095595,          0.00095595,          0.00095595
                 812,            0.033501,            0.017319,                   0,             0.86048,             0.52632,             0.67674,             0.28413,            0.052163,            0.029917,                   0,          0.00094723,          0.00094723,          0.00094723
                 813,            0.031413,             0.01648,                   0,             0.73684,             0.73684,             0.80374,             0.28773,             0.05014,            0.031259,                   0,          0.00093855,          0.00093855,          0.00093855
                 814,            0.032956,            0.016358,                   0,             0.73166,             0.78947,               0.799,             0.32444,             0.04945,             0.02917,                   0,          0.00092991,          0.00092991,          0.00092991
                 815,            0.032898,            0.015771,                   0,             0.77095,             0.73684,             0.76924,             0.33186,            0.050295,            0.028526,                   0,          0.00092131,          0.00092131,          0.00092131
                 816,            0.033826,            0.017138,                   0,                0.65,             0.68421,             0.69326,             0.33927,            0.050188,            0.029534,                   0,          0.00091275,          0.00091275,          0.00091275
                 817,            0.027357,            0.016318,                   0,             0.75349,             0.52632,             0.64844,             0.27954,            0.050753,            0.030182,                   0,          0.00090424,          0.00090424,          0.00090424
                 818,            0.033585,            0.016188,                   0,                0.65,             0.68421,             0.70717,             0.28767,             0.05081,            0.031151,                   0,          0.00089576,          0.00089576,          0.00089576
                 819,            0.029635,            0.015597,                   0,             0.63158,             0.63158,             0.67614,             0.27943,            0.052351,            0.031057,                   0,          0.00088732,          0.00088732,          0.00088732
                 820,            0.032586,            0.017716,                   0,             0.73535,             0.47368,             0.60988,             0.23954,            0.052623,            0.033852,                   0,          0.00087893,          0.00087893,          0.00087893
                 821,              0.0318,            0.014338,                   0,             0.66068,             0.63158,             0.67659,             0.28448,            0.051155,            0.031757,                   0,          0.00087058,          0.00087058,          0.00087058
                 822,            0.029727,            0.015528,                   0,             0.72361,             0.57895,              0.6725,             0.26904,            0.050735,            0.031972,                   0,          0.00086226,          0.00086226,          0.00086226
                 823,            0.031459,            0.014568,                   0,                 0.7,             0.73684,             0.76356,             0.29642,            0.051157,             0.03078,                   0,          0.00085399,          0.00085399,          0.00085399
                 824,            0.032663,            0.016237,                   0,             0.73684,             0.73684,             0.75399,             0.28008,            0.050473,            0.031514,                   0,          0.00084577,          0.00084577,          0.00084577
                 825,            0.031772,            0.014386,                   0,             0.89778,             0.57895,             0.72568,             0.29837,            0.051376,            0.030357,                   0,          0.00083758,          0.00083758,          0.00083758
                 826,            0.029741,            0.016902,                   0,             0.82726,             0.63158,             0.77181,             0.30668,            0.049324,            0.031048,                   0,          0.00082943,          0.00082943,          0.00082943
                 827,            0.033454,            0.016709,                   0,             0.78492,             0.63158,             0.72891,             0.26522,            0.049926,            0.032052,                   0,          0.00082133,          0.00082133,          0.00082133
                 828,            0.027806,            0.015359,                   0,             0.82798,             0.52632,             0.68492,             0.27608,            0.050384,            0.032603,                   0,          0.00081326,          0.00081326,          0.00081326
                 829,            0.033328,            0.016193,                   0,             0.71753,             0.57895,             0.69119,             0.27876,            0.049577,            0.030989,                   0,          0.00080524,          0.00080524,          0.00080524
                 830,             0.03434,            0.014727,                   0,             0.68421,             0.68421,             0.70369,             0.30429,            0.049587,            0.031404,                   0,          0.00079726,          0.00079726,          0.00079726
                 831,            0.031421,            0.015445,                   0,             0.70992,             0.63158,             0.70902,             0.28977,            0.049293,            0.031309,                   0,          0.00078933,          0.00078933,          0.00078933
                 832,            0.032155,            0.015479,                   0,             0.77553,             0.72778,             0.78931,             0.30075,            0.049722,            0.031255,                   0,          0.00078143,          0.00078143,          0.00078143
                 833,            0.035004,            0.016054,                   0,             0.78793,             0.63158,             0.71559,             0.24851,            0.051121,            0.033206,                   0,          0.00077358,          0.00077358,          0.00077358
                 834,            0.038408,            0.017467,                   0,                 0.7,             0.73684,             0.73091,             0.28097,            0.050391,            0.032926,                   0,          0.00076577,          0.00076577,          0.00076577
                 835,            0.035003,            0.014441,                   0,              0.7221,             0.68383,             0.71384,             0.25501,            0.049691,            0.033854,                   0,            0.000758,            0.000758,            0.000758
                 836,            0.033693,            0.017754,                   0,             0.66283,             0.68421,             0.72248,             0.23687,             0.05065,            0.034617,                   0,          0.00075027,          0.00075027,          0.00075027
                 837,            0.035433,            0.016845,                   0,             0.73684,             0.73684,             0.73948,              0.3058,             0.05038,            0.030592,                   0,          0.00074259,          0.00074259,          0.00074259
                 838,            0.034597,            0.015907,                   0,                 0.7,             0.73684,             0.72681,             0.27839,            0.050969,            0.030778,                   0,          0.00073495,          0.00073495,          0.00073495
                 839,             0.03197,            0.016016,                   0,              0.7597,             0.68421,             0.72691,              0.2774,            0.050193,            0.031927,                   0,          0.00072735,          0.00072735,          0.00072735
                 840,            0.036616,            0.017193,                   0,             0.77778,             0.73684,             0.78266,             0.30386,            0.049418,            0.030155,                   0,           0.0007198,           0.0007198,           0.0007198
                 841,             0.03482,            0.016015,                   0,             0.78874,             0.78616,             0.82071,             0.35793,            0.047956,            0.027977,                   0,          0.00071228,          0.00071228,          0.00071228
                 842,            0.033146,            0.015076,                   0,              0.7349,             0.72983,             0.73896,             0.27905,            0.050556,            0.030762,                   0,          0.00070481,          0.00070481,          0.00070481
                 843,            0.029431,            0.015728,                   0,                 0.7,             0.73684,             0.76948,              0.3039,            0.049307,            0.030748,                   0,          0.00069738,          0.00069738,          0.00069738
                 844,            0.033269,            0.016325,                   0,             0.77253,             0.73684,             0.78384,             0.33182,            0.048223,            0.029457,                   0,             0.00069,             0.00069,             0.00069
                 845,            0.035019,            0.015683,                   0,             0.77573,             0.63158,             0.72922,             0.30081,            0.050355,            0.029079,                   0,          0.00068266,          0.00068266,          0.00068266
                 846,            0.033029,            0.018234,                   0,             0.77231,             0.73684,             0.75514,             0.34401,            0.049507,             0.02805,                   0,          0.00067536,          0.00067536,          0.00067536
                 847,            0.035899,            0.017759,                   0,             0.61905,             0.68421,             0.71757,             0.31549,            0.049084,            0.029373,                   0,          0.00066811,          0.00066811,          0.00066811
                 848,            0.033609,            0.017081,                   0,             0.82201,             0.72961,             0.81773,              0.3121,            0.050597,            0.030098,                   0,          0.00066089,          0.00066089,          0.00066089
                 849,            0.031353,            0.014294,                   0,             0.74932,             0.62942,             0.71413,             0.27975,            0.052026,            0.030299,                   0,          0.00065372,          0.00065372,          0.00065372
                 850,            0.030817,            0.016128,                   0,             0.80301,             0.47368,             0.62284,             0.26415,            0.051743,            0.029904,                   0,           0.0006466,           0.0006466,           0.0006466
                 851,            0.033303,            0.015798,                   0,              0.7489,             0.73684,             0.77114,             0.28789,            0.051341,            0.030548,                   0,          0.00063952,          0.00063952,          0.00063952
                 852,            0.032109,            0.017943,                   0,              0.8638,             0.57895,              0.7494,             0.28081,            0.051272,            0.030865,                   0,          0.00063248,          0.00063248,          0.00063248
                 853,            0.033371,            0.017203,                   0,             0.77785,             0.73684,              0.7874,              0.3035,            0.050782,             0.03135,                   0,          0.00062548,          0.00062548,          0.00062548
                 854,            0.033693,            0.014708,                   0,             0.66667,             0.63158,             0.70564,             0.26586,            0.052338,            0.032778,                   0,          0.00061853,          0.00061853,          0.00061853
                 855,            0.032157,            0.015527,                   0,             0.70375,             0.62547,             0.70049,             0.32003,            0.050051,            0.030215,                   0,          0.00061163,          0.00061163,          0.00061163
                 856,            0.030375,            0.014167,                   0,             0.67495,             0.73684,             0.68403,             0.26796,            0.051044,             0.03106,                   0,          0.00060476,          0.00060476,          0.00060476
                 857,            0.028892,            0.016443,                   0,             0.73684,             0.73684,             0.76298,             0.31147,             0.05036,            0.032177,                   0,          0.00059794,          0.00059794,          0.00059794
                 858,             0.03152,            0.016392,                   0,             0.80334,             0.57895,             0.74204,             0.29761,            0.051046,            0.030693,                   0,          0.00059117,          0.00059117,          0.00059117
                 859,            0.034673,            0.014665,                   0,             0.71429,             0.78947,             0.78687,              0.3108,            0.049957,            0.030857,                   0,          0.00058444,          0.00058444,          0.00058444
                 860,            0.030887,            0.015844,                   0,              0.8549,             0.63158,             0.73654,             0.23095,            0.051398,              0.0338,                   0,          0.00057775,          0.00057775,          0.00057775
                 861,            0.030017,            0.015651,                   0,             0.81951,             0.73684,             0.81117,             0.34845,            0.049254,            0.029203,                   0,          0.00057111,          0.00057111,          0.00057111
                 862,             0.03108,            0.016153,                   0,             0.75762,             0.68421,             0.74624,             0.29226,            0.049783,            0.032664,                   0,          0.00056451,          0.00056451,          0.00056451
                 863,            0.032376,            0.013855,                   0,             0.75678,             0.68421,             0.75037,             0.28504,            0.050853,            0.031561,                   0,          0.00055795,          0.00055795,          0.00055795
                 864,            0.029614,            0.014267,                   0,             0.68947,             0.68421,             0.76349,             0.30946,            0.049276,            0.030677,                   0,          0.00055144,          0.00055144,          0.00055144
                 865,            0.029907,            0.015319,                   0,             0.73684,             0.73684,             0.77216,             0.34723,            0.048348,            0.030493,                   0,          0.00054498,          0.00054498,          0.00054498
                 866,            0.032503,            0.015697,                   0,             0.85625,             0.62731,             0.74684,             0.30129,            0.048698,            0.033543,                   0,          0.00053855,          0.00053855,          0.00053855
                 867,            0.031209,            0.015179,                   0,                 0.6,             0.63158,             0.65971,             0.27197,            0.051251,            0.034336,                   0,          0.00053218,          0.00053218,          0.00053218
                 868,            0.031093,            0.015316,                   0,             0.73555,             0.73218,             0.76409,             0.30672,            0.050503,            0.029192,                   0,          0.00052584,          0.00052584,          0.00052584
                 869,             0.03284,            0.016268,                   0,             0.72222,             0.68421,             0.71212,             0.29265,            0.049828,            0.031438,                   0,          0.00051956,          0.00051956,          0.00051956
                 870,            0.036914,            0.015199,                   0,             0.76266,             0.67689,             0.76243,             0.29997,            0.051321,            0.030783,                   0,          0.00051331,          0.00051331,          0.00051331
                 871,             0.03348,            0.014181,                   0,             0.75036,             0.68421,             0.75624,             0.31402,            0.051528,            0.032183,                   0,          0.00050711,          0.00050711,          0.00050711
                 872,             0.03479,            0.015356,                   0,             0.83333,             0.78947,             0.82605,             0.34283,            0.049984,            0.030163,                   0,          0.00050096,          0.00050096,          0.00050096
                 873,            0.030105,            0.017277,                   0,             0.73684,             0.73684,              0.7855,             0.32361,            0.049952,            0.030904,                   0,          0.00049485,          0.00049485,          0.00049485
                 874,              0.0326,            0.016075,                   0,             0.76471,             0.68421,             0.73508,             0.30168,            0.051455,            0.033399,                   0,          0.00048879,          0.00048879,          0.00048879
                 875,            0.029348,            0.014547,                   0,                 0.7,             0.73684,             0.77551,             0.32488,            0.051498,            0.029457,                   0,          0.00048277,          0.00048277,          0.00048277
                 876,            0.029744,            0.015689,                   0,             0.84011,             0.63158,             0.76429,             0.31054,            0.050918,            0.030967,                   0,           0.0004768,           0.0004768,           0.0004768
                 877,            0.031104,            0.014477,                   0,             0.81007,             0.68421,             0.76649,             0.31342,            0.051025,            0.030461,                   0,          0.00047087,          0.00047087,          0.00047087
                 878,            0.028772,            0.016208,                   0,             0.61905,             0.68421,             0.70253,             0.30044,              0.0504,            0.031922,                   0,          0.00046498,          0.00046498,          0.00046498
                 879,            0.029906,            0.015159,                   0,             0.61905,             0.68421,              0.6996,             0.27672,            0.050844,            0.033012,                   0,          0.00045915,          0.00045915,          0.00045915
                 880,            0.030181,            0.015779,                   0,             0.89522,             0.52632,             0.70371,             0.30178,            0.051044,            0.032295,                   0,          0.00045335,          0.00045335,          0.00045335
                 881,            0.033713,            0.016096,                   0,             0.60291,             0.57895,             0.61402,              0.2627,            0.051947,            0.032322,                   0,          0.00044761,          0.00044761,          0.00044761
                 882,            0.031327,            0.015252,                   0,             0.90575,             0.47368,             0.67233,             0.29947,            0.051313,            0.032836,                   0,           0.0004419,           0.0004419,           0.0004419
                 883,             0.03232,            0.014745,                   0,             0.82711,             0.57895,             0.69152,             0.31541,            0.049861,            0.034049,                   0,          0.00043625,          0.00043625,          0.00043625
                 884,            0.029076,            0.014315,                   0,             0.62289,             0.63158,             0.68721,             0.29607,            0.050456,            0.034573,                   0,          0.00043064,          0.00043064,          0.00043064
                 885,            0.028911,             0.01429,                   0,             0.70737,             0.52632,             0.66038,             0.29868,            0.050791,             0.03291,                   0,          0.00042507,          0.00042507,          0.00042507
                 886,            0.031863,            0.015597,                   0,             0.85197,             0.68421,              0.8063,             0.30801,            0.050076,            0.032777,                   0,          0.00041955,          0.00041955,          0.00041955
                 887,            0.030738,            0.017443,                   0,              0.8186,             0.52632,             0.70031,             0.29423,            0.050884,            0.033009,                   0,          0.00041408,          0.00041408,          0.00041408
                 888,            0.028747,            0.015345,                   0,             0.68132,             0.47368,              0.5651,             0.25495,            0.052074,            0.032544,                   0,          0.00040865,          0.00040865,          0.00040865
                 889,            0.031478,            0.015866,                   0,             0.90557,             0.57895,             0.71596,             0.27727,            0.051967,            0.031189,                   0,          0.00040327,          0.00040327,          0.00040327
                 890,            0.029566,             0.01532,                   0,             0.90542,             0.57895,             0.74626,             0.28836,            0.050624,            0.030457,                   0,          0.00039793,          0.00039793,          0.00039793
                 891,            0.030422,            0.016733,                   0,              0.7309,             0.57223,             0.68483,             0.29435,            0.052351,            0.029954,                   0,          0.00039264,          0.00039264,          0.00039264
                 892,            0.029966,            0.015318,                   0,             0.71674,             0.68421,              0.7039,             0.28498,            0.051041,            0.029404,                   0,           0.0003874,           0.0003874,           0.0003874
                 893,            0.027629,            0.015107,                   0,             0.71289,             0.68421,             0.73324,             0.23602,            0.053524,            0.029443,                   0,           0.0003822,           0.0003822,           0.0003822
                 894,            0.029549,            0.014267,                   0,             0.72167,             0.68421,             0.74655,             0.27595,            0.052116,            0.030342,                   0,          0.00037704,          0.00037704,          0.00037704
                 895,            0.030747,            0.017739,                   0,             0.64685,              0.6752,              0.6908,             0.25683,            0.051268,            0.030677,                   0,          0.00037194,          0.00037194,          0.00037194
                 896,            0.029054,            0.015658,                   0,             0.79046,             0.63158,             0.71092,              0.2911,            0.051234,            0.029745,                   0,          0.00036688,          0.00036688,          0.00036688
                 897,            0.029015,             0.01581,                   0,             0.77472,             0.63158,             0.72559,             0.27458,            0.050948,            0.030212,                   0,          0.00036186,          0.00036186,          0.00036186
                 898,            0.032944,            0.015121,                   0,             0.78736,             0.77998,             0.83912,             0.28585,            0.049909,            0.031518,                   0,           0.0003569,           0.0003569,           0.0003569
                 899,            0.028953,            0.013777,                   0,             0.76471,             0.68421,             0.75942,             0.28966,            0.050368,            0.032595,                   0,          0.00035197,          0.00035197,          0.00035197
                 900,            0.029385,            0.015625,                   0,             0.74834,             0.63158,             0.71391,             0.26839,            0.052881,            0.031211,                   0,           0.0003471,           0.0003471,           0.0003471
                 901,            0.028393,              0.0147,                   0,               0.734,             0.68421,             0.77051,             0.30689,             0.05025,            0.032148,                   0,          0.00034227,          0.00034227,          0.00034227
                 902,            0.032416,            0.016341,                   0,             0.72268,             0.68587,             0.77167,             0.32159,            0.049469,            0.030216,                   0,          0.00033749,          0.00033749,          0.00033749
                 903,            0.035365,            0.015332,                   0,                 0.7,             0.73684,             0.76132,             0.26423,             0.05126,            0.032773,                   0,          0.00033275,          0.00033275,          0.00033275
                 904,            0.028037,            0.014368,                   0,             0.69835,             0.63158,             0.69182,             0.30889,            0.050588,            0.030769,                   0,          0.00032806,          0.00032806,          0.00032806
                 905,            0.030128,            0.016728,                   0,             0.70364,             0.62516,             0.67581,             0.32895,            0.049852,            0.030218,                   0,          0.00032342,          0.00032342,          0.00032342
                 906,            0.031912,            0.014295,                   0,             0.82306,             0.73461,              0.7918,             0.32233,            0.050322,            0.029964,                   0,          0.00031882,          0.00031882,          0.00031882
                 907,            0.029365,            0.015472,                   0,             0.79854,              0.6262,             0.73444,             0.30189,             0.04954,            0.030083,                   0,          0.00031428,          0.00031428,          0.00031428
                 908,            0.029797,            0.014907,                   0,             0.82225,             0.73684,             0.80168,             0.33883,            0.049764,            0.030848,                   0,          0.00030977,          0.00030977,          0.00030977
                 909,            0.025894,            0.013308,                   0,             0.76302,             0.68421,             0.75889,             0.34076,            0.048616,            0.030307,                   0,          0.00030532,          0.00030532,          0.00030532
                 910,            0.028497,            0.013614,                   0,             0.68421,             0.68421,             0.74377,             0.28807,            0.051012,            0.032319,                   0,          0.00030091,          0.00030091,          0.00030091
                 911,            0.029413,            0.014425,                   0,             0.79833,             0.62543,             0.74158,             0.32047,            0.049553,            0.032702,                   0,          0.00029655,          0.00029655,          0.00029655
                 912,            0.029001,            0.014976,                   0,             0.82188,             0.72899,             0.78789,             0.31404,            0.049715,            0.028196,                   0,          0.00029223,          0.00029223,          0.00029223
                 913,            0.030886,            0.017055,                   0,             0.80769,             0.68421,             0.76118,             0.28354,            0.052475,            0.031193,                   0,          0.00028796,          0.00028796,          0.00028796
                 914,            0.029788,            0.015253,                   0,             0.83145,             0.77939,             0.83768,             0.34457,            0.049577,            0.030884,                   0,          0.00028374,          0.00028374,          0.00028374
                 915,            0.030707,            0.014772,                   0,             0.83287,             0.78701,             0.83596,             0.32271,            0.050011,            0.030073,                   0,          0.00027957,          0.00027957,          0.00027957
                 916,            0.029604,            0.015978,                   0,             0.71926,             0.67467,             0.74885,             0.29934,            0.049626,            0.031905,                   0,          0.00027544,          0.00027544,          0.00027544
                 917,            0.028077,            0.015855,                   0,             0.81058,             0.68421,             0.79542,             0.30669,            0.050445,            0.029692,                   0,          0.00027136,          0.00027136,          0.00027136
                 918,             0.03054,            0.016447,                   0,             0.82291,              0.7339,             0.79046,             0.34135,            0.050545,            0.028889,                   0,          0.00026733,          0.00026733,          0.00026733
                 919,             0.02947,            0.013565,                   0,             0.73684,             0.73684,             0.79012,             0.31936,            0.052145,            0.029704,                   0,          0.00026334,          0.00026334,          0.00026334
                 920,            0.038455,            0.013711,                   0,             0.85087,             0.68421,             0.80614,             0.29363,            0.051335,            0.029824,                   0,           0.0002594,           0.0002594,           0.0002594
                 921,            0.029519,            0.014039,                   0,             0.85336,             0.68421,             0.77734,              0.3328,            0.048641,            0.031931,                   0,          0.00025551,          0.00025551,          0.00025551
                 922,            0.025673,            0.015234,                   0,             0.82089,             0.72425,             0.79222,             0.29112,            0.051622,            0.030031,                   0,          0.00025167,          0.00025167,          0.00025167
                 923,            0.032958,            0.016288,                   0,             0.75688,             0.68421,             0.76454,             0.27642,            0.051627,            0.031013,                   0,          0.00024787,          0.00024787,          0.00024787
                 924,            0.029863,            0.015422,                   0,             0.68402,             0.68365,             0.68794,             0.27025,            0.051788,            0.030785,                   0,          0.00024412,          0.00024412,          0.00024412
                 925,            0.033421,            0.013936,                   0,             0.84201,              0.8415,              0.8767,             0.32198,            0.050345,            0.028946,                   0,          0.00024042,          0.00024042,          0.00024042
                 926,            0.029607,            0.015463,                   0,              0.7764,             0.57895,             0.69131,             0.29225,            0.049617,            0.032412,                   0,          0.00023677,          0.00023677,          0.00023677
                 927,            0.029771,            0.013435,                   0,                   1,              0.5724,             0.76168,             0.31695,            0.049635,            0.031877,                   0,          0.00023316,          0.00023316,          0.00023316
                 928,            0.032209,            0.015779,                   0,              0.7113,             0.51916,             0.64807,             0.30355,            0.049711,            0.032048,                   0,           0.0002296,           0.0002296,           0.0002296
                 929,            0.029519,            0.015197,                   0,             0.73684,             0.73684,             0.80006,             0.32603,            0.049933,            0.030687,                   0,          0.00022609,          0.00022609,          0.00022609
                 930,            0.031823,             0.01657,                   0,             0.80516,             0.68421,             0.76389,             0.33973,            0.050473,            0.030605,                   0,          0.00022263,          0.00022263,          0.00022263
                 931,            0.031752,             0.01656,                   0,             0.75191,             0.68421,             0.74878,             0.32561,            0.050156,            0.029743,                   0,          0.00021921,          0.00021921,          0.00021921
                 932,            0.031182,            0.017259,                   0,             0.72222,             0.68421,              0.7525,             0.32513,            0.050611,            0.031567,                   0,          0.00021584,          0.00021584,          0.00021584
                 933,             0.03122,            0.014878,                   0,             0.79631,             0.68421,             0.77958,             0.33204,            0.049132,            0.030916,                   0,          0.00021252,          0.00021252,          0.00021252
                 934,            0.031836,            0.014518,                   0,             0.70107,             0.63158,             0.70905,             0.31041,            0.049735,            0.030456,                   0,          0.00020925,          0.00020925,          0.00020925
                 935,            0.029117,             0.01309,                   0,             0.81591,             0.73684,             0.77464,             0.34937,             0.04948,            0.029082,                   0,          0.00020602,          0.00020602,          0.00020602
                 936,            0.029586,            0.013926,                   0,             0.79097,             0.63158,             0.73222,             0.30481,            0.049502,            0.029435,                   0,          0.00020285,          0.00020285,          0.00020285
                 937,            0.026864,            0.013982,                   0,             0.83968,             0.57895,             0.70387,             0.29936,            0.049973,            0.031619,                   0,          0.00019972,          0.00019972,          0.00019972
                 938,            0.028993,            0.013892,                   0,             0.84994,             0.63158,              0.7619,             0.30804,            0.049799,            0.031169,                   0,          0.00019664,          0.00019664,          0.00019664
                 939,            0.029667,            0.016047,                   0,                 0.8,             0.84211,             0.84723,             0.31731,             0.05004,            0.031259,                   0,           0.0001936,           0.0001936,           0.0001936
                 940,            0.030072,            0.014271,                   0,             0.63636,             0.73684,             0.75248,             0.30569,            0.050609,            0.032113,                   0,          0.00019062,          0.00019062,          0.00019062
                 941,            0.028634,            0.013591,                   0,             0.73167,             0.71822,             0.76834,             0.37735,            0.049123,            0.029387,                   0,          0.00018768,          0.00018768,          0.00018768
                 942,            0.030542,            0.013652,                   0,             0.68562,             0.73684,             0.75538,             0.35161,             0.04917,            0.031112,                   0,          0.00018479,          0.00018479,          0.00018479
                 943,            0.027336,            0.014939,                   0,             0.86604,             0.68074,             0.78592,              0.3122,            0.048048,            0.031923,                   0,          0.00018195,          0.00018195,          0.00018195
                 944,            0.031334,            0.015512,                   0,                0.65,             0.68421,             0.72407,             0.32791,            0.049792,            0.032591,                   0,          0.00017915,          0.00017915,          0.00017915
                 945,            0.027456,             0.01589,                   0,             0.90905,             0.63158,             0.78445,             0.36325,             0.04934,            0.030753,                   0,          0.00017641,          0.00017641,          0.00017641
